T_air,wind_speed,rel_humidity,G_sol,abs_humidity,air_pressure,
5.76,1.8,0.92,0,6.2,1012,
5.3,1.5,0.92,13.6,6.2,1012,
5.39,1.3,0.92,81.83,6.2,1013,
5.91,1.2,0.92,169.8,6.3,1013,
6.41,1.7,0.88,204.4,6.3,1013,
6.42,2.2,0.85,225.18,6.2,1013,
6.6,2.2,0.84,159.68,6.1,1012,
6.77,2.3,0.83,125.66,5.9,1012,
6.43,1,0.83,67.24,5.8,1012,
5.79,0.6,0.84,12.46,5.7,1012,
5.55,0.4,0.85,0,5.6,1012,
5.99,0.9,0.85,0,5.6,1012,
6.46,1.4,0.84,0,5.5,1011,
6.78,1.4,0.84,0,5.4,1011,
6.99,2,0.83,0,5.4,1011,
7.3,2,0.83,0,5.5,1010,
7.44,1.8,0.83,0,5.6,1009,
6.85,1.9,0.85,0,5.6,1009,
6.66,1.6,0.88,0,5.4,1008,
6.87,1.5,0.87,0,5.2,1007,
7.23,1.8,0.85,0,5.3,1007,
7.67,1.9,0.83,0,5.5,1006,
8.23,2.3,0.82,0,5.5,1006,
8.42,2.4,0.8,0,5.5,1005,
8.28,2.9,0.8,0,5.5,1005,
8.55,3.1,0.8,10.55,5.5,1005,
9.41,3.3,0.79,36.99,5.4,1004,
10.09,3.1,0.79,94.47,5.5,1004,
10.63,3.1,0.77,91.8,5.6,1003,
10.7,3.2,0.74,67.08,5.5,1002,
10.04,3.1,0.72,44.36,5.4,1002,
10.74,2.5,0.74,61.95,5.4,1001,
11.42,1.9,0.77,36.77,5.4,1000,
11.55,1.6,0.78,9.61,5.4,1000,
11.17,1.5,0.82,0,5.3,1000,
11.49,1.2,0.85,0,5.3,1000,
10.6,0.9,0.87,0,5.3,1000,
10.93,1,0.89,0,5.4,1000,
10.72,0.9,0.9,0,5.4,1000,
10.6,1.4,0.91,0,5.4,1001,
10.89,1.2,0.91,0,5.5,1000,
10.78,0.1,0.92,0,5.5,1001,
8.46,0.1,0.94,0,5.6,1001,
9.5,0,0.94,0,5.6,1001,
8.86,0.5,0.93,0,5.6,1001,
8.87,0,0.95,0,5.6,1002,
8.9,0,0.95,0,5.6,1002,
8.75,0,0.95,0,5.6,1002,
8.49,0.7,0.95,0,5.6,1003,
8.44,0.9,0.95,9.43,5.7,1004,
8.28,0.6,0.96,32.31,5.8,1004,
8.4,0.8,0.97,47.67,5.9,1005,
8.79,0.6,0.96,50.88,6,1005,
9.51,0.4,0.94,34.52,6.1,1005,
10.61,1.2,0.91,38.5,6,1005,
10.85,1.1,0.9,43.46,5.9,1005,
11.62,1.1,0.9,23.13,5.7,1005,
11.8,0.8,0.92,0,5.5,1005,
11.5,0.7,0.95,0,5.4,1005,
11.17,0.2,0.96,0,5.6,1006,
10.62,0.5,0.96,0,5.6,1006,
10.8,0.5,0.96,0,5.6,1006,
11.08,0.5,0.96,0,5.6,1006,
10.99,0.8,0.93,6.44,5.6,1006,
11.04,1.2,0.89,0,5.6,1006,
11.21,1.7,0.84,0,5.5,995,
11.35,2.1,0.81,0,5.5,995,
11.35,2.4,0.79,0,5.6,994,
11.13,2.6,0.8,0,5.6,993,
9.94,2.7,0.8,0,5.7,993,
9.64,3.3,0.81,0,5.8,992,
8.89,2.9,0.8,0,5.8,992,
7.96,3.5,0.8,0,5.8,992,
7.29,3.6,0.77,15.57,5.8,992,
7.31,3.9,0.73,32.38,5.7,993,
7.61,4.1,0.7,45.43,5.3,994,
7.75,3.7,0.66,78.64,5,995,
8.21,3.7,0.62,52.76,4.8,996,
8.49,4.4,0.61,50.02,4.8,996,
11.13,3.2,0.67,28.89,4.9,996,
12.19,1.9,0.72,27.74,5,996,
12.21,2,0.71,16.02,4.9,996,
12.14,2.3,0.72,0,4.9,997,
11.84,3.3,0.71,0,4.7,997,
11.92,4.7,0.69,0,4.6,997,
11.89,4.7,0.69,13.35,4.6,997,
11.67,4.4,0.7,0,4.6,996,
11.68,5.2,0.71,0,4.8,996,
11.63,4.8,0.73,0,4.9,995,
11.59,4.3,0.77,0,5.1,995,
11.44,4.7,0.81,11.45,5.2,994,
11.07,4.8,0.76,0,4.9,994,
11.03,4.2,0.74,0,4.8,995,
10.87,4,0.74,0,4.8,995,
10.77,4.4,0.73,0,4.9,995,
10.72,4.4,0.72,0,4.9,995,
10.57,4.4,0.72,0,4.9,995,
10.32,4.3,0.72,13.08,5,994,
10.36,3.6,0.7,28.78,5.1,994,
10.5,4.9,0.71,47.25,5.2,993,
10.62,4.6,0.74,55.33,5.5,993,
10.75,4.9,0.74,82.81,5.7,991,
11,4.5,0.72,84.76,5.8,989,
11.74,5.8,0.71,144.71,5.9,986,
11.52,6.5,0.72,67.58,5.9,985,
10.38,7.5,0.73,14.54,6,981,
9.31,7,0.77,0,6.2,980,
8.33,6.3,0.8,0,6.4,979,
8,5.4,0.76,0,6.1,978,
7.96,6.4,0.71,0,5.8,977,
8.64,5,0.68,0,5.6,977,
9.51,5.2,0.68,0,5.4,977,
9.32,3.2,0.72,0,5.3,976,
9.05,4.9,0.71,0,5.1,975,
9.13,4.9,0.71,0,5.1,975,
8.98,4.8,0.73,0,5.1,975,
8.67,4.3,0.75,0,5,976,
8.66,3.2,0.8,0,5.2,976,
9.43,3.1,0.85,0,5.4,977,
9.47,3.4,0.85,7.65,5.6,978,
9.06,3.1,0.85,8.29,5.6,979,
8.56,3.8,0.85,17.34,5.5,980,
8.37,5.5,0.84,77.76,5.3,983,
9.89,5,0.8,152.13,5.1,985,
11.56,7.8,0.76,202.34,5,986,
12.51,6.9,0.71,208.52,4.8,987,
12.63,6.7,0.66,194.78,4.6,988,
12.72,6.1,0.61,138.37,4.1,988,
11.83,6.3,0.59,57.47,3.9,989,
10.33,4.2,0.6,12.13,3.9,991,
8.9,4.2,0.63,0,4,992,
7.74,2.9,0.66,0,4.2,992,
7.36,3.1,0.67,0,4.2,992,
6.95,2,0.67,0,4.2,992,
6.69,1.5,0.74,0,4.5,992,
6.88,0.8,0.82,0,4.7,992,
7.19,1.5,0.85,0,4.8,992,
7.3,0.6,0.87,0,4.9,992,
8.39,0.4,0.87,0,4.8,994,
11.12,0.9,0.87,0,4.8,995,
11.49,1,0.87,0,4.8,996,
11.78,1.4,0.88,0,4.9,996,
10.17,1.4,0.89,0,4.9,998,
9.54,1.8,0.86,0,4.8,999,
9.93,1.9,0.84,0,4.8,1000,
9.87,2.3,0.88,0,5,1001,
9.47,2.7,0.87,12.87,5,1003,
9.34,2.1,0.86,43.92,5,1004,
9.57,2.8,0.85,132.81,5.1,1004,
9.55,3.4,0.81,186.28,5.2,1005,
9.59,2.7,0.79,263.26,5.2,1006,
10.23,1.8,0.78,132.93,5.1,1006,
9.61,2,0.78,64.47,5.1,1006,
8.66,1.4,0.75,13.03,4.9,1007,
7.86,1,0.72,0,4.7,1007,
7.45,1.3,0.71,0,4.7,1007,
7.11,1.4,0.73,0,4.8,1007,
7.1,1.7,0.78,0,5.1,1007,
7.23,1.8,0.81,0,5.3,1007,
7.37,2,0.82,0,5.7,1008,
7.16,2.5,0.84,0,6.1,1008,
6.74,2.8,0.84,0,6.1,1008,
6.87,1.9,0.82,0,6.2,1008,
6.74,2.1,0.81,0,6.3,1007,
6.8,1.9,0.8,0,6.3,1007,
6.96,1.7,0.79,0,6.4,1007,
7,2.5,0.78,0,6.4,1007,
6.64,1.9,0.77,0,6.4,1006,
6.65,1.6,0.75,0,6.3,1006,
6.74,2.4,0.72,18.23,6.2,1006,
7.65,2.2,0.7,69.13,6.2,1005,
8.61,2.8,0.69,120.17,6.2,1005,
9.89,3.3,0.7,162.32,6.3,1005,
10.47,4.4,0.69,164.61,6.3,1004,
10.26,3.9,0.66,116.42,6.2,1003,
10.13,4,0.64,73.42,6.1,1002,
9.78,4.7,0.65,41.16,6.1,1002,
9.32,5.2,0.7,10.03,6.2,1001,
9.44,3.4,0.77,0,6.5,1001,
9.9,3.7,0.79,0,6.6,1001,
9.59,2.3,0.77,0,6.5,1001,
9.52,2,0.75,0,6.4,1001,
8.53,3.5,0.72,0,6.3,1001,
7.62,5.1,0.7,0,6.1,1001,
7.4,4.3,0.72,0,5.9,1001,
6.77,4.7,0.75,0,5.9,1002,
5.89,3.9,0.74,0,5.9,1002,
4.56,4.3,0.75,0,5.8,1003,
4.75,3.8,0.75,0,5.8,1004,
5.05,3.5,0.77,0,5.9,1004,
6.53,3.4,0.8,0,5.9,1004,
7.75,3.5,0.78,0,5.7,1005,
7.66,3.6,0.76,0,5.6,1005,
8.49,3.1,0.76,9.41,5.6,1006,
9.29,3.8,0.74,19.34,5.6,1005,
9.39,4,0.73,62.65,5.8,1005,
10.12,3.1,0.76,124.5,6,1005,
11.8,3.2,0.75,131.76,5.9,1004,
13.08,3.9,0.77,159.46,6,1003,
12.74,3.6,0.82,78.3,6.2,1001,
12.64,3.6,0.83,53.44,6.3,1000,
12.18,4.4,0.82,12.85,6.4,999,
11.88,4.9,0.83,0,6.6,997,
11.91,4.4,0.85,0,6.9,997,
11.61,4.4,0.85,0,7.1,996,
11.64,5.3,0.83,0,7.3,995,
11.96,4.3,0.81,0,7.5,994,
12.32,3.3,0.81,0,7.7,994,
12.23,3.4,0.82,0,7.8,993,
12.14,3.1,0.82,0,7.7,991,
12.05,4.4,0.8,0,7.9,989,
11.95,4.2,0.77,0,7.9,988,
11.8,4.7,0.77,0,7.8,986,
11.71,5.2,0.81,0,7.9,985,
11.49,5.7,0.8,0,7.9,984,
10.98,5.9,0.78,0,7.7,984,
10.49,4.6,0.73,0,6.8,983,
10.42,6.9,0.72,13.4,5.9,983,
10.68,7.1,0.73,38.89,5.7,984,
11.21,6.9,0.66,60.72,5.5,985,
12.45,7.4,0.63,162.98,5.3,985,
13.43,10.3,0.64,159.6,5.3,984,
14.93,9.9,0.69,189.03,5.2,985,
15.57,6.3,0.75,122.29,5.1,987,
14.53,5.2,0.74,35.15,4.9,988,
11.91,4.4,0.72,8.61,4.8,989,
10.1,3.8,0.7,0,4.6,990,
10.14,3.9,0.68,0,4.5,990,
11.29,3.7,0.68,3.38,4.5,991,
11.1,3.1,0.68,0,4.5,991,
11.14,2.2,0.7,0,4.5,992,
10.97,3.8,0.75,0,4.6,992,
10.77,4.1,0.76,0,4.6,993,
10.24,4.1,0.74,0,4.6,994,
9.86,3.6,0.75,0,4.6,995,
9.49,3.8,0.77,0,4.7,996,
9.48,4.1,0.76,0,4.6,996,
9.53,3.5,0.74,0,4.5,996,
9.34,3.3,0.76,0,4.6,997,
8.96,3.3,0.76,0.43,4.6,997,
8.98,2.8,0.75,0,4.5,998,
8.88,2.4,0.74,12.28,4.4,999,
9.16,2.7,0.74,60.45,4.4,998,
9.88,2.2,0.72,134.29,4.4,999,
11.72,2.7,0.69,180.9,4.2,1000,
13.83,3.6,0.65,192.59,4.1,999,
15.46,3.7,0.62,175.71,4,998,
15.67,4.2,0.62,107.65,3.9,997,
13.89,3.1,0.62,39.65,3.9,995,
11.66,3.9,0.64,8.33,4,994,
11.08,3.7,0.68,0,4.1,992,
12.17,5,0.71,0,4.2,990,
12.13,5.2,0.73,0,4.2,988,
11.72,4.8,0.73,0,4.2,986,
11.13,3.7,0.74,0,4.3,984,
10.79,3.1,0.73,0,4.4,983,
10.71,5.6,0.73,0,4.6,981,
10.07,2.8,0.75,0,4.8,980,
9.79,3.3,0.76,0,5,979,
9.7,3,0.75,0,5.2,978,
8.93,2.8,0.76,0,5.3,978,
8.84,3.3,0.76,0,5.4,978,
8.63,3.4,0.76,0,5.5,977,
8.52,2.8,0.77,0,5.4,977,
8.26,2.7,0.76,0,5.2,978,
7.63,2.3,0.75,12.43,5.1,979,
6.83,2.1,0.76,56.86,5.1,979,
7.26,2.3,0.74,89.7,5.2,980,
8.24,2.3,0.74,198.04,5.2,980,
9.17,4,0.73,211.14,5.2,980,
9.35,3.3,0.69,145.62,5.1,979,
9.5,2.9,0.65,151.33,4.8,979,
8.96,2.1,0.61,61.95,4.4,979,
7.87,1.6,0.64,9.16,4.3,979,
6.41,2.7,0.7,0,4.4,979,
4.76,2.6,0.7,0,4.6,978,
4.38,3.7,0.7,0,4.6,977,
5.01,2.1,0.72,0,4.7,977,
5.26,2.2,0.74,0,4.7,976,
4.74,2.5,0.75,0,4.8,976,
3.83,1.8,0.77,0,4.9,976,
3.96,0.9,0.78,0,4.9,976,
2.85,1,0.8,0,4.9,976,
2.54,0.8,0.82,0,5.2,976,
3.18,0.8,0.83,0,5.3,977,
3.2,1.2,0.84,0,5.3,977,
2.27,0.8,0.85,0,5.3,978,
2.23,2.9,0.85,0,5.1,979,
2.88,3,0.81,0,4.9,980,
2.94,2.8,0.78,16.65,4.7,981,
3.21,2.8,0.84,55.84,5.2,983,
4.58,1.5,0.92,158.55,5.8,984,
7.07,2.6,0.94,228.02,5.9,986,
9.15,2.5,0.92,261.6,5.7,987,
9.76,3.4,0.89,201.78,5.5,988,
9.65,3,0.88,134.46,5.4,990,
8.71,2.5,0.87,55.41,5.3,990,
6.98,3,0.86,8.05,5.3,993,
5.24,2.9,0.86,0,5.2,994,
4.56,2.9,0.85,0,5.1,995,
3.87,2.1,0.84,0,5,997,
3.13,2.2,0.86,0,5.1,998,
2.75,1.8,0.89,0,5.1,999,
2.69,1.9,0.9,0,5.2,1000,
3.21,1.5,0.9,0,5.3,1001,
4.77,2.8,0.89,0,5.2,1002,
5.79,2.9,0.89,0,5.2,1003,
6.22,1.9,0.91,0,5.3,1004,
6.36,2.5,0.89,0,5.2,1005,
6.67,2.9,0.87,0,5.1,1005,
6.9,3,0.86,0,5,1006,
7.19,3,0.84,0,4.9,1007,
7.37,3.2,0.82,0,4.7,1008,
6.95,2.1,0.8,7.79,4.5,1009,
6.73,2.4,0.8,19.68,4.4,1010,
6.76,3.3,0.81,35.32,4.4,1011,
7.18,2,0.79,47.13,4.4,1012,
7.36,2.6,0.76,55.59,4.3,1012,
7.3,2.4,0.74,50.36,4.2,1012,
7.07,2.1,0.73,35.23,4.2,1013,
6.84,2,0.74,23.92,4.3,1013,
6.71,1,0.77,8.39,4.3,1014,
6.86,1.3,0.8,0,4.3,1015,
7.14,1,0.81,0,4.3,1016,
7.13,1.1,0.85,0,4.3,1016,
7.49,1,0.88,0,4.3,1017,
8.06,0.7,0.9,0,4.3,1018,
8.89,0.7,0.9,0,4.3,1018,
8.52,0.7,0.9,0,4.2,1019,
8,0.8,0.88,0,4.1,1020,
7.81,1.1,0.9,0,4,1020,
7.5,0.2,0.91,0,4,1020,
6.9,0.7,0.93,0,4,1021,
6.72,0.6,0.95,0,4,1021,
6.36,0.2,0.92,0,4,1022,
6.35,0.8,0.92,0,4.1,1022,
6.46,0.6,0.95,0,4.2,1022,
6.42,0.8,0.94,6.89,4.2,1023,
6.59,0.4,0.92,43.08,4.3,1023,
7.01,0.5,0.92,65.58,4.4,1024,
7.73,0.7,0.92,115.79,4.4,1025,
8.66,0.6,0.89,162.75,4.4,1025,
9.06,0.5,0.87,118.38,4.5,1025,
8.95,0.7,0.86,51.76,4.4,1026,
9.14,0.8,0.86,27.82,4.4,1026,
9.54,0.9,0.86,6.78,4.4,1026,
10.14,1.5,0.86,0,4.4,1026,
10.48,1,0.84,0,4.3,1027,
10.52,1.1,0.84,0,4.3,1027,
10.65,1.4,0.84,0,4.3,1027,
10.91,1.4,0.85,0,4.3,1028,
10.58,1.7,0.86,0,4.4,1028,
10.2,1.7,0.87,0,4.3,1028,
10.19,1,0.88,0,4,1028,
10.09,1,0.88,0,3.6,1028,
9.78,1.4,0.9,0,3.5,1028,
9.91,1.3,0.92,0,3.6,1029,
9.9,0.8,0.95,0,3.8,1029,
9.53,1,0.94,0,3.7,1029,
8.84,1.1,0.95,0,3.8,1029,
8.69,0.9,0.96,0,3.8,1029,
7.76,0.8,0.94,6.32,3.7,1029,
6.61,0.9,0.94,19.41,3.9,1029,
6.6,0.9,0.95,41.08,4.1,1030,
6.65,0.5,0.96,44.64,4.3,1030,
6.64,0.8,0.91,39.96,4.6,1029,
6.41,1,0.82,42.23,4.6,1029,
6.07,1.1,0.8,24.9,4.5,1029,
6.13,0.7,0.82,17.7,4.5,1029,
6.19,0.2,0.83,0,4.3,1029,
6.2,1,0.84,0,4.3,1029,
6.28,0.5,0.84,0,4.2,1029,
6.3,0.3,0.84,0,4,1029,
6.36,0.2,0.88,0,3.9,1030,
6.46,0.2,0.88,0,3.7,1030,
6.61,0.2,0.87,0,3.5,1030,
6.74,0.1,0.86,0,3.4,1029,
6.77,0.2,0.85,0,3.2,1029,
6.92,0.1,0.86,0,3.2,1029,
7.12,0.1,0.88,0,3.3,1029,
7.38,0.2,0.89,0,3.4,1029,
7.38,0.4,0.89,8.7,3.3,1029,
7.17,0.1,0.89,0,3.4,1029,
6.95,1.1,0.87,0,3.4,1028,
6.54,1.1,0.82,0,3.3,1028,
6.2,1.1,0.78,15.56,3.2,1029,
6.11,1.3,0.76,57.43,3.2,1028,
7.13,1.8,0.76,149.78,3.2,1028,
7.96,2.6,0.76,188.98,3.2,1028,
8.62,2.5,0.76,165.85,3.2,1028,
9.19,2.6,0.75,122.32,3.2,1027,
9.87,1.9,0.73,125.16,3.1,1027,
9.97,2,0.71,56.27,3,1026,
8.01,1.8,0.7,10.85,2.9,1026,
6.75,2,0.7,0,2.9,1027,
6.32,0.8,0.71,0,2.9,1026,
6.16,0.4,0.74,0,2.9,1026,
5.84,0.3,0.75,0,3,1026,
5.34,0.3,0.76,0,3,1026,
4.89,0.6,0.76,0,3.1,1026,
4.34,0.9,0.74,0,3.1,1026,
4.14,1.4,0.73,0,3.1,1025,
4.6,1.6,0.72,0,3,1025,
6.28,1.5,0.72,0,2.8,1025,
5.47,1.1,0.74,0,2.8,1025,
4.95,1.3,0.77,0,2.8,1025,
4.84,0.7,0.78,0,2.8,1025,
5.28,0.5,0.8,0,2.7,1025,
4.8,0.2,0.84,0,2.7,1025,
4.52,1,0.89,14.59,2.9,1025,
5.41,1,0.88,44.31,3.1,1026,
6.56,1.4,0.8,104.51,3.2,1026,
8.39,2,0.72,162.88,3.2,1026,
9.97,2.8,0.65,183.51,3,1025,
10.2,2.2,0.62,113.04,2.8,1025,
10.13,2.8,0.62,99.22,2.7,1025,
10.02,2.9,0.61,50.81,2.7,1025,
9.39,2.6,0.62,11.44,2.7,1024,
8.86,3.5,0.64,0,2.7,1024,
8.65,3.6,0.63,0,2.6,1024,
9.04,2.7,0.64,0,2.6,1025,
9.15,2.5,0.64,0,2.5,1025,
9.33,1.7,0.65,0,2.4,1025,
9.81,1.4,0.72,0,2.5,1026,
10,1.2,0.75,0,2.5,1026,
9.43,1.4,0.78,0,2.5,1026,
8.96,0.9,0.8,0,2.5,1026,
9.01,1,0.82,0,2.5,1026,
8.86,0.8,0.83,0,2.5,1026,
8.78,0.9,0.83,0,2.4,1026,
9.01,1.1,0.84,0,2.4,1026,
9.21,0.9,0.85,9.64,2.5,1026,
9.67,1.2,0.86,0,2.5,1026,
10.43,1.1,0.88,0,2.5,1026,
11.24,0.6,0.89,22.12,2.5,1027,
12.01,0.7,0.86,28.22,2.8,1027,
11.65,1.3,0.8,52.36,3,1027,
11.95,1.5,0.75,69.5,3,1027,
12.2,1.8,0.7,62.44,3,1026,
12.15,1.3,0.66,52.03,2.9,1026,
12.16,1.2,0.69,25.22,2.8,1026,
12.12,1.3,0.77,12.36,2.9,1025,
12.47,1.1,0.82,9.31,2.9,1025,
12.49,0.9,0.84,0,2.8,1026,
12.26,1.4,0.84,0,2.7,1025,
12.87,1.2,0.85,0,2.7,1026,
12.88,0.7,0.87,0,2.8,1026,
13.05,1.5,0.89,0,2.7,1026,
13.26,1.6,0.9,0,2.7,1026,
13.37,1.5,0.9,0,2.8,1026,
13.09,0.8,0.91,0,2.6,1026,
13.03,0.8,0.93,0,2.6,1025,
13.14,0.9,0.94,0,2.6,1026,
13.44,0.9,0.93,0,2.5,1026,
13.34,1.7,0.91,0,2.6,1025,
13.34,1.5,0.88,0,2.8,1025,
13.81,1.8,0.87,0,2.8,1025,
14.27,2.1,0.87,11.7,2.8,1025,
14.47,2.2,0.85,49.34,2.9,1025,
14.9,2.9,0.81,86.49,2.9,1024,
15.56,2.9,0.78,108.21,2.9,1025,
15.94,3,0.76,121.12,2.9,1024,
16.79,2.6,0.74,137.82,2.9,1024,
16.76,2.4,0.7,103.43,2.9,1023,
16.59,1.7,0.7,49.42,2.8,1023,
16.3,2,0.74,10.8,2.8,1023,
16.07,1.7,0.77,0,2.8,1023,
15.89,1.6,0.76,6.83,2.7,1023,
15.79,1.4,0.76,0,2.7,1023,
15.76,1.7,0.79,0,2.7,1023,
15.78,1.6,0.81,0,2.7,1023,
15.84,1,0.82,0,2.7,1024,
15.46,0.9,0.83,0,2.6,1024,
15.31,0.5,0.85,0,2.6,1024,
14.92,0.4,0.86,0,2.6,1025,
14.41,0.4,0.87,0,2.6,1024,
13.88,0.6,0.87,0,2.6,1025,
13.44,0.6,0.88,0,2.5,1025,
13.27,0.6,0.87,0,2.5,1024,
13.04,1,0.86,0,2.5,1024,
12.87,0.7,0.88,0,2.5,1025,
12.61,0.4,0.9,11.48,2.5,1025,
12.31,1,0.89,55.61,2.6,1025,
12.19,0.9,0.87,114.46,2.9,1025,
12.89,1.1,0.81,115.25,3,1025,
13.04,1.1,0.76,94.63,3,1025,
12.82,1.7,0.74,69.9,3,1025,
12.7,1.3,0.74,56.77,3,1025,
12.5,1.2,0.76,24.31,3,1025,
12.17,1.6,0.8,0,2.8,1024,
11.7,1,0.83,0,2.8,1025,
11.6,1.2,0.86,0,2.8,1025,
10.86,0.9,0.87,0,2.8,1025,
10.45,1,0.89,0,2.7,1025,
10.2,0.7,0.9,0,2.6,1025,
10.37,0.8,0.92,0,2.6,1025,
10.23,1,0.94,0,2.5,1026,
10.35,0.9,0.94,0,2.6,1026,
10.17,0.8,0.96,0,2.5,1026,
10.41,1.2,0.97,0,2.5,1026,
11.4,0.8,0.97,0,2.5,1026,
10.9,0.7,0.96,0,2.5,1026,
9.92,1,0.94,0,2.5,1026,
9.39,0.7,0.95,0,2.5,1026,
9.46,0.7,0.94,0,2.5,1027,
9.69,0.7,0.94,11.16,2.5,1027,
10.3,0.2,0.93,46.75,2.6,1028,
13.1,0.3,0.9,122.58,2.9,1028,
14.97,0.2,0.85,169.1,3.2,1028,
15.95,0.2,0.76,173.46,3.3,1028,
16.44,0.2,0.7,173.68,3.4,1028,
16.24,0.2,0.69,103.12,3.4,1027,
15.54,0.2,0.7,75.82,3.3,1027,
13.9,0.1,0.77,11.77,3.2,1027,
12.21,0.2,0.83,0,3.1,1027,
11.79,0.2,0.83,0,3,1028,
11.9,0.1,0.85,0,2.9,1028,
11.86,0.1,0.88,0,2.8,1028,
11.82,0.1,0.89,0,2.7,1028,
11.49,0.1,0.9,0,2.7,1028,
11.18,0.1,0.91,0,2.6,1028,
11.48,0.1,0.92,0,2.5,1028,
11.79,0.1,0.96,0,2.5,1028,
11.43,0.1,0.97,0,2.4,1027,
11.28,0.2,0.96,0,2.4,1027,
11.24,0.2,0.93,0,2.5,1027,
11.35,0.1,0.93,0,2.5,1027,
11.78,0.1,0.98,0,2.5,1026,
11.12,0.2,1,0,2.6,1026,
11.27,0.1,1,7.06,2.5,1026,
10.97,0.1,1,30.31,2.5,1026,
12.2,0.1,1,64.78,2.7,1026,
13.58,0.2,0.99,61.12,2.7,1026,
13.94,0.1,1,80.25,2.9,1026,
13.55,0.1,0.98,108.47,3,1025,
13.76,0.1,0.98,78.04,2.9,1024,
13.64,0.2,0.98,30.91,2.9,1024,
13.99,0.1,0.98,0,2.9,1023,
13.57,0.1,1,0,2.9,1023,
13.26,0.2,1,0,2.8,1023,
12.91,0.1,0.98,0,2.7,1022,
12.64,0.1,0.99,0,2.6,1022,
12.19,0.1,1,0,2.5,1022,
12.32,0.1,1,0,2.4,1021,
12.88,0.1,0.98,0,2.4,1021,
12.76,0.8,0.98,0,2.4,1021,
11.96,0,1,0,2.2,1021,
11.24,0.4,1,0,2.2,1021,
11.19,0.1,1,0,2.1,1020,
11.1,0.3,1,0,2.1,1020,
10.89,0.4,1,0,2.2,1019,
10.75,0.5,0.98,0,2.3,1019,
10.58,0.3,0.98,0,2.4,1019,
10.43,0.3,0.98,8.31,2.4,1019,
10.54,0.6,0.97,39.23,2.4,1019,
11.17,0.6,0.96,103.24,2.7,1019,
